업종명,인허가일자,업소명,소재지(도로명),소재지(지번),건물내부면적,업태명,데이터기준일자
일반음식점,2019-12-23,홍.낙.제.,"서울특별시 양천구 오목로54길 2, 2층 (목동)",서울특별시 양천구 목동 405-216 2층 ,92.15,한식,2022-09-30
일반음식점,2019-12-24,브라이트 스타 강서,"서울특별시 양천구 남부순환로61길 15, 1층 (신월동)",서울특별시 양천구 신월동 133-15 1층 ,58,한식,2022-09-30
일반음식점,2019-12-26,일레븐F&B,"서울특별시 양천구 등촌로 66, 혜연빌딩 1층 (목동)",서울특별시 양천구 목동 731-10 혜연빌딩 ,20,한식,2022-09-30
일반음식점,2019-12-30,김가네,"서울특별시 양천구 중앙로 256, 1층 (신정동)",서울특별시 양천구 신정동 1032-8 외 5필지 ,33,분식,2022-09-30
일반음식점,2019-02-01,걸작 떡볶이 서울 목동점,"서울특별시 양천구 등촌로 48-1, 1층 (목동)",서울특별시 양천구 목동 787-1 1층 ,33,한식,2022-09-30
일반음식점,2019-06-12,마라상하이,"서울특별시 양천구 오목로48길 10, 1층 (신정동)",서울특별시 양천구 신정동 990-19 1층 ,18,중국식,2022-09-30
일반음식점,2019-06-25,쉐프윤찹쌀꽈배기고로케,"서울특별시 양천구 목동남로4길 2, 1층 101호 (신정동, 세양청마루2차주상복합)",서울특별시 양천구 신정동 201-1 세양청마루2차주상복합 101호,15.57,분식,2022-09-30
일반음식점,2019-12-12,브라보블랙앵거스,"서울특별시 양천구 목동중앙본로 56, 2층 (목동)",서울특별시 양천구 목동 234-1 2층 ,33,한식,2022-09-30
일반음식점,2019-12-03,명인갈비 목동점,"서울특별시 양천구 은행정로6길 20, 1층 (신정동)",서울특별시 양천구 신정동 1016-5 1층 ,65.28,기타,2022-09-30
일반음식점,2019-04-17,부타앤카츠,"서울특별시 양천구 신정중앙로2길 11, 1층 (신정동)",서울특별시 양천구 신정동 933-5 1층 ,48,경양식,2022-09-30
일반음식점,2019-11-04,컵투(CUP2),"서울특별시 양천구 목동동로12길 55-8, 1층 101호 (목동)",서울특별시 양천구 목동 404-64 ,23.1,기타,2022-09-30
일반음식점,2019-06-14,명품 육회와연어 본점,"서울특별시 양천구 곰달래로11길 56, 1층 116호 (신월동, 스위트드림아파트)",서울특별시 양천구 신월동 1074 스위트드림아파트 ,41.3,한식,2022-09-30
일반음식점,2019-09-03,아뜰리에101(atelier101),"서울특별시 양천구 목동중앙서로8길 14, 2층 (목동)",서울특별시 양천구 목동 796-24 ,13,기타,2022-09-30
일반음식점,2020-01-02,정직한식탁,"서울특별시 양천구 곰달래로5길 14, 1층 (신월동)",서울특별시 양천구 신월동 124-15 1층 ,25,기타,2022-09-30
일반음식점,2020-01-03,오이시참치,"서울특별시 양천구 신월로 322, 1층 (신정동)",서울특별시 양천구 신정동 1028-5 1층 ,56.88,일식,2022-09-30
일반음식점,2020-01-06,꾸꾸삼겹 서울목동점,"서울특별시 양천구 목동중앙서로 11, 1층 (목동)",서울특별시 양천구 목동 790-26 1층 ,20,기타,2022-09-30
일반음식점,2020-01-07,착한코다리 목동점,"서울특별시 양천구 은행정로 74, 1층 (신정동)",서울특별시 양천구 신정동 906-1 1층 ,30,한식,2022-09-30
일반음식점,2020-01-07,우아(OOHAHH),"서울특별시 양천구 월정로 111, 1층 (신월동)",서울특별시 양천구 신월동 235-4 1층 ,37.46,한식,2022-09-30
일반음식점,2020-01-13,로운아뜨리움(라이브홀),"서울특별시 양천구 목동서로 225, 예술인회관 지하1층 (목동)",서울특별시 양천구 목동 923-6 예술인회관 지하1층 ,497.55,뷔페식,2022-09-30
일반음식점,2020-01-13,작은중식당,"서울특별시 양천구 지양로 56, 1층 (신월동)",서울특별시 양천구 신월동 971-2 1층 ,45.1,중국식,2022-09-30
일반음식점,2020-01-14,감동스시&사시미,"서울특별시 양천구 신월로24길 9-10, 1층 (신월동)",서울특별시 양천구 신월동 609-2 1층 ,33,일식,2022-09-30
일반음식점,2020-01-15,해피토스트,"서울특별시 양천구 월정로 179, 1층 (신월동)",서울특별시 양천구 신월동 105-3 ,30,김밥(도시락),2022-09-30
일반음식점,2020-01-15,칠프로칠백식당 목동점,"서울특별시 양천구 신목로2길 66, 씨티프라자 1층 105호 (목동)",서울특별시 양천구 목동 404-16 씨티프라자 105호,53.58,한식,2022-09-30
일반음식점,2020-01-20,목동불백,"서울특별시 양천구 신목로 89-1, 1층 (목동)",서울특별시 양천구 목동 405-96 1층 ,67.05,호프/통닭,2022-09-30
일반음식점,2020-01-21,전주식당,"서울특별시 양천구 목동서로2길 22, 상가동 지하1층 6호 (목동, 한신청구아파트)",서울특별시 양천구 목동 929 한신청구아파트 상가동 지하1층 6호,7.5,한식,2022-09-30
일반음식점,2020-02-04,신불떡볶이 목동점,"서울특별시 양천구 목동동로 387, 광장2종합상가 1층 101호 (목동)",서울특별시 양천구 목동 907-13 광장2종합상가 101호,33.54,분식,2022-09-30
일반음식점,2020-02-04,자매곱창,"서울특별시 양천구 남부순환로33길 7, 1층 (신월동)",서울특별시 양천구 신월동 55-16 1층 ,33,기타,2022-09-30
일반음식점,2020-02-06,냅다청양집 목동직영점,"서울특별시 양천구 신정중앙로 85, 로데오프라자 1층 104호 (신정동)",서울특별시 양천구 신정동 886-6 로데오프라자 104호,47.7,한식,2022-09-30
일반음식점,2020-02-07,동경규동 목동파리공원점,"서울특별시 양천구 목동동로 379, 광장상가 1층 110호 (목동)",서울특별시 양천구 목동 907-17 광장상가 110호,36.27,일식,2022-09-30
일반음식점,2020-02-11,대홍훠궈샤브샤브,"서울특별시 양천구 신정중앙로 99, 2층 201호 (신정동)",서울특별시 양천구 신정동 888-36 2층 201호,102.37,중국식,2022-09-30
일반음식점,2020-02-12,지코바치킨 목동1호점,"서울특별시 양천구 목동중앙본로 36, 목동프라자 1층 105호 (목동)",서울특별시 양천구 목동 750-4 목동프라자 105호,40,호프/통닭,2022-09-30
일반음식점,2020-02-20,(주)바이더쉐프,"서울특별시 양천구 목동서로 225, 예술인회관 20층 (목동)",서울특별시 양천구 목동 923-6 예술인회관 20층 ,5,기타,2022-09-30
일반음식점,2020-02-24,지지고 양천구청점,"서울특별시 양천구 목동동로 53, 1층 118호 (신정동, 동문굿모닝탑Ⅰ)",서울특별시 양천구 신정동 324-10 동문굿모닝탑Ⅰ 118호,26.55,한식,2022-09-30
일반음식점,2020-02-25,북촌손만두 양천구청점,"서울특별시 양천구 목동서로 377, 이스타빌 B동 1층 107호 (신정동)",서울특별시 양천구 신정동 323-9 이스타빌 ,47.47,한식,2022-09-30
일반음식점,2020-02-26,모퉁이식당,"서울특별시 양천구 은행정로2길 7, 1층 (신정동)",서울특별시 양천구 신정동 1020-22 1층 ,60.22,기타,2022-09-30
일반음식점,2020-02-27,오성푸드,"서울특별시 양천구 목동로11길 19, 1층 102호 (신정동)",서울특별시 양천구 신정동 1011-20 1층 102호,30,한식,2022-09-30
일반음식점,2020-02-28,딜리버리킹(목동점),"서울특별시 양천구 목동로11길 19, 1층 101호 (신정동)",서울특별시 양천구 신정동 1011-20 1층 101호,65.52,한식,2022-09-30
일반음식점,2020-02-28,쿼터(quarter),"서울특별시 양천구 중앙로32길 55, 103호,104호 (신정동)","서울특별시 양천구 신정동 1022-9 103호, 104호 ",62.64,기타,2022-09-30
일반음식점,2020-03-02,화덕피자올라,"서울특별시 양천구 목동중앙본로 126, 1층 (목동)",서울특별시 양천구 목동 513-31 1층 ,17,기타,2022-09-30
일반음식점,2020-03-02,코바코 신트리스타점,"서울특별시 양천구 신정로 312, 뉴프라자 1층 111호 (신정동)",서울특별시 양천구 신정동 1267 뉴프라자 1층 111호,48.66,기타,2022-09-30
일반음식점,2020-03-02,신곡식당,"서울특별시 양천구 남부순환로79길 33-1, 1층 (신월동)",서울특별시 양천구 신월동 575-16 1층 ,34.11,기타,2022-09-30
일반음식점,2020-03-03,신(辛) 마라명가,"서울특별시 양천구 신목로5길 15-2, 1층 (신정동)",서울특별시 양천구 신정동 281-27 1층 ,56.84,중국식,2022-09-30
일반음식점,2020-03-03,가마솥허브닭강정,"서울특별시 양천구 가로공원로66길 30, 1층 (신월동)",서울특별시 양천구 신월동 91-1 1층 ,36.45,한식,2022-09-30
일반음식점,2020-03-03,청년피자,"서울특별시 양천구 목동중앙남로3길 47, 지하층 201호 (목동, 건향파크빌)",서울특별시 양천구 목동 781-5 건향파크빌 지하층 201호 ,26.68,기타,2022-09-30
일반음식점,2020-03-03,정미식당,"서울특별시 양천구 목동동로 437, 향도드림네스트 1층 106호 (목동)",서울특별시 양천구 목동 909-4 향도드림네스트 106호,48.23,한식,2022-09-30
일반음식점,2020-03-03,봉구비어 목동1단지점,"서울특별시 양천구 목동서로2길 20, 유승상가 2층 201호 (목동)",서울특별시 양천구 목동 900-16 유승상가 201호,55.55,호프/통닭,2022-09-30
일반음식점,2020-03-04,긱스피자 양천점,"서울특별시 양천구 중앙로 316, 1층 101호 (신정동, 하나오피스텔)",서울특별시 양천구 신정동 942-13 하나오피스텔 101호,31.68,기타,2022-09-30
일반음식점,2020-03-04,봉봉,"서울특별시 양천구 목동중앙북로12길 12, 1층 101호 (목동)",서울특별시 양천구 목동 504-1 101호,60,기타,2022-09-30
일반음식점,2020-03-05,차고집냉면 양천점,"서울특별시 양천구 오목로30길 23, 1층 (신정동)",서울특별시 양천구 신정동 966-26 1층 ,62.4,기타,2022-09-30
일반음식점,2020-03-06,남스카페,"서울특별시 양천구 신정로11길 64, 통연빌딩 106호 (신정동)",서울특별시 양천구 신정동 774-4 통연빌딩 ,33,기타,2022-09-30
일반음식점,2020-03-06,모두뼈다귀감자탕,"서울특별시 양천구 목동중앙북로 38, 상가동 지층 지122호 (목동, 롯데캐슬위너아파트)",서울특별시 양천구 목동 956 롯데캐슬위너아파트 지122호,33.37,기타,2022-09-30
일반음식점,2020-03-09,네모오징어 목동파라곤점,"서울특별시 양천구 목동서로 155, 목동파라곤 지하 1층 142-2호 (목동)",서울특별시 양천구 목동 917 목동파라곤 ,71.8,한식,2022-09-30
일반음식점,2020-03-11,썬더키친(thunder kitchen),"서울특별시 양천구 목동남로 56, 2층 (신정동)",서울특별시 양천구 신정동 206-11 2층 ,45,일식,2022-09-30
일반음식점,2020-03-11,가정경양,"서울특별시 양천구 목동동로 437, 향도드림네스트 1층 101호 (목동)",서울특별시 양천구 목동 909-4 향도드림네스트 101호,93.04,경양식,2022-09-30
일반음식점,2020-03-12,타이반쩜(THAIBAN.),"서울특별시 양천구 목동중앙서로 23, 1층 104호 (목동)",서울특별시 양천구 목동 777-27 1층 104호,34.47,"외국음식전문점(인도,태국등)",2022-09-30
일반음식점,2020-03-12,퍼펙트아이스&모멘토스트,"서울특별시 양천구 목동서로 170, 홈플러스목동점 1층 (목동)",서울특별시 양천구 목동 919-7 홈플러스목동점 지상1층 ,91.9,기타,2022-09-30
일반음식점,2020-03-16,우리동네,"서울특별시 양천구 목동중앙본로7길 37-20, 길성그랑프리텔 상가동 1층 21호 (목동, 길성그랑프리텔)",서울특별시 양천구 목동 739-5 길성그랑프리텔 1층 21호,24.6,기타,2022-09-30
일반음식점,2020-03-17,춘천중앙로숯불닭갈비,"서울특별시 양천구 목동동로8길 11, 피앤제이테크빌딩 1층 (신정동)",서울특별시 양천구 신정동 294-39 피앤제이테크빌딩 1층 ,110.58,기타,2022-09-30
일반음식점,2020-03-17,악마곱창,"서울특별시 양천구 남부순환로40길 46, 1층 (신월동)",서울특별시 양천구 신월동 158-23 1층 ,10,기타,2022-09-30
일반음식점,2020-03-17,추억의옛날통닭,"서울특별시 양천구 목동동로 53, 1층 119호 (신정동, 동문굿모닝탑Ⅰ)","서울특별시 양천구 신정동 324-10 동문굿모닝탑Ⅰ, 1층 119호",26.55,호프/통닭,2022-09-30
일반음식점,2020-03-18,김밥천국,"서울특별시 양천구 목동서로 349, 센트럴프라자 1층 118호 (신정동)",서울특별시 양천구 신정동 321-6 센트럴프라자 1층 118호,58.74,분식,2022-09-30
일반음식점,2020-03-18,셰프의돈까스 신월점,"서울특별시 양천구 오목로 79, 1층 (신월동)",서울특별시 양천구 신월동 493-18 1층 ,21,분식,2022-09-30
일반음식점,2020-03-20,목동커피,"서울특별시 양천구 신정중앙로23길 6, 1층 (신정동)",서울특별시 양천구 신정동 900-9 1층 ,73.03,기타,2022-09-30
일반음식점,2020-03-24,호박촌,"서울특별시 양천구 월정로 20-1, 1층 (신월동)",서울특별시 양천구 신월동 513-3 1층 ,33,기타,2022-09-30
일반음식점,2020-03-26,쿼즈(Quads),"서울특별시 양천구 오목로 337-10, 소망빌딩 지하 1층 102~103호 (목동)",서울특별시 양천구 목동 406-271 소망빌딩 ,140.76,기타,2022-09-30
일반음식점,2020-03-26,피자플래넷 신월점,"서울특별시 양천구 곰달래로 9-1, 1층 (신월동)",서울특별시 양천구 신월동 126-22 1층 ,33,기타,2022-09-30
일반음식점,2020-04-01,양화숯과소금,"서울특별시 양천구 목동중앙북로 114, 1층 (목동)",서울특별시 양천구 목동 523-1 1층 ,36.08,기타,2022-09-30
일반음식점,2020-04-01,포트캔커피,"서울특별시 양천구 오목로 138, 신정스포렉스 가동 1층 101호 (신정동)",서울특별시 양천구 신정동 945-2 신정스포렉스1층 가동 101호,27,기타,2022-09-30
일반음식점,2020-04-01,동식당,"서울특별시 양천구 남부순환로36길 2, 1층 101호 (신월동)",서울특별시 양천구 신월동 45-35 101호,26.4,기타,2022-09-30
일반음식점,2020-04-02,화난문어씨&하루한캔,"서울특별시 양천구 은행정로 10, 1층 (신정동)",서울특별시 양천구 신정동 1020-17 1층 ,33,기타,2022-09-30
일반음식점,2020-04-02,팍스(Park's)연구소,"서울특별시 양천구 목동중앙본로 78, 지층 1호 (목동)",서울특별시 양천구 목동 42-107 지층1호 ,41.37,기타,2022-09-30
일반음식점,2020-04-03,목동초밥집,"서울특별시 양천구 목동동로12길 9, 목동청학아파트 101동 1층 103호 (목동, 목동청학아파트)",서울특별시 양천구 목동 938 목동청학아파트 101동 103호,40,일식,2022-09-30
일반음식점,2020-04-03,파티세리소나 2호점,"서울특별시 양천구 신목로12길 8, 1층,2층 (신정동)","서울특별시 양천구 신정동 89-16 1층,2층 ",126.62,기타,2022-09-30
일반음식점,2020-04-06,카페이음,"서울특별시 양천구 남부순환로83길 17, 100동 1층 115호 (신월동, 목동 센트럴 아이파크 위브 1단지)",서울특별시 양천구 신월동 556-26 목동 센트럴 아이파크 위브 1단지 100동 115호,28.64,기타,2022-09-30
일반음식점,2020-04-06,매운국물떡볶이 밀방떡 신월점,"서울특별시 양천구 오목로 112, 1층 (신월동)",서울특별시 양천구 신월동 500-1 1층 ,29,분식,2022-09-30
일반음식점,2020-04-08,성찬푸드,"서울특별시 양천구 곰달래로 25, 1층 (신월동)",서울특별시 양천구 신월동 122-15 1층 ,46.29,한식,2022-09-30
일반음식점,2020-04-08,타조메롱,"서울특별시 양천구 목동중앙북로24길 12, 1층 (목동)",서울특별시 양천구 목동 521-32 1층 ,60.26,기타,2022-09-30
일반음식점,2020-04-10,대박집,"서울특별시 양천구 목동중앙북로 7, 1층 118호 (목동, 신한이모르젠)",서울특별시 양천구 목동 960 신한이모르젠 118호,28.43,기타,2022-09-30
일반음식점,2020-04-13,꾸튬(coutume),"서울특별시 양천구 목동서로 213, 세신비젼프라자 B113호 (목동)",서울특별시 양천구 목동 923 세신비젼프라자 B113호,39.2,경양식,2022-09-30
일반음식점,2020-04-13,가람푸드써비스(주)시대인재목동,"서울특별시 양천구 목동서로 221, 굿모닝탑 1층 101호,102호,103호,104호 (목동)","서울특별시 양천구 목동 923-15 굿모닝탑 101호,호",115.38,한식,2022-09-30
일반음식점,2020-04-21,사쿠라테이엔,"서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 1층 127호,128호 (목동)","서울특별시 양천구 목동 406-28 목동 슬로우스퀘어 1층 127호,128호 ",80.16,기타,2022-09-30
일반음식점,2020-04-23,본초맘죽 목동점,"서울특별시 양천구 목동동로 233-1, 드림타워 지하 1층 128호 (목동)",서울특별시 양천구 목동 923-14 드림타워 ,29.19,한식,2022-09-30
일반음식점,2020-04-27,메가엠지씨  커피 양천신월점,"서울특별시 양천구 지양로 77, 1층 1호 (신월동)",서울특별시 양천구 신월동 931-7 1층 1호,66,기타,2022-09-30
일반음식점,2020-04-27,왕성식당,"서울특별시 양천구 남부순환로40길 22, 1층 (신월동)",서울특별시 양천구 신월동 159-47 1층 ,39,한식,2022-09-30
일반음식점,2020-04-27,푸라닭 목동1호점,"서울특별시 양천구 목동중앙본로 50, 2층 (목동)",서울특별시 양천구 목동 234-5 2층 ,40,한식,2022-09-30
일반음식점,2020-04-28,황금회어시장,"서울특별시 양천구 목동로9길 16-1, 1층 (신정동)",서울특별시 양천구 신정동 1011-17 ,88.6,일식,2022-09-30
일반음식점,2020-04-28,찜닭에 꽂힌 닭집애 신정직영점,"서울특별시 양천구 중앙로52길 25, 1층 (신정동)",서울특별시 양천구 신정동 930-50 ,30,한식,2022-09-30
일반음식점,2020-05-01,오성아구뽈찜,"서울특별시 양천구 목동동로8길 15, 1층 (신정동)",서울특별시 양천구 신정동 294-44 1층 ,59.4,기타,2022-09-30
일반음식점,2020-05-04,엄마손보리밥,"서울특별시 양천구 신월로15길 10, 2층 (신월동)",서울특별시 양천구 신월동 537-3 2층 ,82.23,기타,2022-09-30
일반음식점,2020-05-06,후라이드바삭킹 신월신곡점,"서울특별시 양천구 남부순환로83길 47, 400동 103호 (신월동, 목동 센트럴 아이파크 위브 4단지)",서울특별시 양천구 신월동 581-10 목동 센트럴 아이파크 위브 4단지 400동 103호,36.08,호프/통닭,2022-09-30
일반음식점,2020-05-07,불타는랍스터 신월점,"서울특별시 양천구 남부순환로83길 17, 상가동 1층 137호 (신월동, 목동 센트럴 아이파크 위브 1단지)",서울특별시 양천구 신월동 556-26 목동 센트럴 아이파크 위브 1단지 137호,27.86,기타,2022-09-30
일반음식점,2020-05-08,테이블220-table220(프라이드그린토마토협동조합),"서울특별시 양천구 신월로 220, 1층 101호 (신월동, 동방아파트)",서울특별시 양천구 신월동 607-1 동방아파트 101호,67.22,기타,2022-09-30
일반음식점,2020-05-08,본가츠,"서울특별시 양천구 오목로 39, 준우 1층 (신월동)",서울특별시 양천구 신월동 442-4 준우1층 ,36,기타,2022-09-30
일반음식점,2020-05-13,마선장아구찜해물찜 화곡점,"서울특별시 양천구 월정로 224, 1층 (신월동)",서울특별시 양천구 신월동 68-17 1층 ,64,한식,2022-09-30
일반음식점,2020-05-14,백암순대국,"서울특별시 양천구 신월로 203, 지1층 비01호 (신월동, 삼익4차플라주아파트)",서울특별시 양천구 신월동 1056 삼익4차플라주아파트 비01호,66,한식,2022-09-30
일반음식점,2020-05-15,곰달래꿈마을,"서울특별시 양천구 곰달래로 36, 곰달래꿈마을 주민공동이용시설 1층 (신월동)",서울특별시 양천구 신월동 227-2 곰달래꿈마을 주민공동이용시설1층 ,84.1,기타,2022-09-30
일반음식점,2020-05-15,육회왕 김연어,"서울특별시 양천구 목동중앙본로7길 36, 1층 (목동)",서울특별시 양천구 목동 717-13 1층 ,26,분식,2022-09-30
일반음식점,2020-05-21,에이파스타,"서울특별시 양천구 남부순환로40길 21, 1층 (신월동)",서울특별시 양천구 신월동 160-6 1층 ,30.2,기타,2022-09-30
일반음식점,2020-05-22,목동어촌어시장&포장전문점,"서울특별시 양천구 목동로 171, 1층 (신정동)",서울특별시 양천구 신정동 1006-3 1층 ,198,기타,2022-09-30
일반음식점,2020-05-22,파라곤감자탕,"서울특별시 양천구 목동서로 155, 목동파라곤 지하 1층 110호 (목동)",서울특별시 양천구 목동 917 목동파라곤 ,84.43,한식,2022-09-30
일반음식점,2020-05-22,몰티,"서울특별시 양천구 등촌로 32, 목동태영프라자 2층 203호 (목동)",서울특별시 양천구 목동 792-4 목동태영프라자 203호,54.52,기타,2022-09-30
일반음식점,2020-05-25,강릉엄지네꼬막집,"서울특별시 양천구 신목로2길 66, 씨티프라자 1층 104호 (목동)",서울특별시 양천구 목동 404-16 씨티프라자 104호,61.56,한식,2022-09-30
일반음식점,2020-05-26,처갓집양념치킨 오목교점,"서울특별시 양천구 목동서로 291, 1층 106-1호 (신정동, 제이월드빌)",서울특별시 양천구 신정동 318-17 제이월드빌 1층 106-1호 ,31.02,호프/통닭,2022-09-30
일반음식점,2020-05-28,죽이야기 신월6동점,"서울특별시 양천구 남부순환로83길 17, 상가동 1층 130호 (신월동, 목동 센트럴 아이파크 위브 1단지)",서울특별시 양천구 신월동 556-26 목동 센트럴 아이파크 위브 1단지 상가동 130호,35.72,기타,2022-09-30
일반음식점,2020-05-29,전라도음식,"서울특별시 양천구 남부순환로40가길 4, 1층 (신월동)",서울특별시 양천구 신월동 158-31 1층 ,53.97,한식,2022-09-30
일반음식점,2020-06-01,하이,"서울특별시 양천구 오목로 313-1, 2층 (목동)",서울특별시 양천구 목동 406-121 ,79.12,한식,2022-09-30
일반음식점,2020-06-01,비엠.2,"서울특별시 양천구 신월로 173, 1층 (신월동)",서울특별시 양천구 신월동 537-7 ,34.2,한식,2022-09-30
일반음식점,2020-06-02,얼큰한 동태탕&김치찜,"서울특별시 양천구 곰달래로 16, 1층 (신월동)",서울특별시 양천구 신월동 225-25 1층 ,20,기타,2022-09-30
일반음식점,2020-06-03,착한셰프,"서울특별시 양천구 월정로 133, 1층 좌측점포호 (신월동)",서울특별시 양천구 신월동 116-41 ,59.12,분식,2022-09-30
일반음식점,2020-06-03,남도홍어,"서울특별시 양천구 신월로15길 15, 1층 상가104호 (신월동, 세제뉴타운아파트)",서울특별시 양천구 신월동 529-2 세제뉴타운아파트 상가104호 ,45.23,한식,2022-09-30
일반음식점,2020-06-03,미태리 양천구청점,"서울특별시 양천구 목동서로 349, 센트럴프라자 1층 122호 (신정동)",서울특별시 양천구 신정동 321-6 센트럴프라자 122호,49.21,기타,2022-09-30
일반음식점,2020-06-04,목동옥포차,"서울특별시 양천구 목동동로 350, 1층 106호 (목동, 목동신시가지아파트5단지)",서울특별시 양천구 목동 912 목동신시가지아파트5단지 ,20,정종/대포집/소주방,2022-09-30
일반음식점,2020-06-05,도쿄이찌바 목동점,"서울특별시 양천구 목동동로 309, 중소기업유통센터(행복한백화점) 지하1층 (목동)",서울특별시 양천구 목동 917-6 중소기업유통센터(행복한백화점) 지하1층 ,49.5,기타,2022-09-30
일반음식점,2020-06-08,편안한 분위기의 작은식당 토리네,"서울특별시 양천구 곰달래로 16, 1층 (신월동)",서울특별시 양천구 신월동 225-25 1층 ,23,기타,2022-09-30
일반음식점,2020-06-08,비라펍,"서울특별시 양천구 오목로 76, 1층 101호 (신월동, 대림프라자및아파트)",서울특별시 양천구 신월동 507-1 대림프라자및아파트 1층 101호 일부 ,70,기타,2022-09-30
일반음식점,2020-06-08,이모꼬모,"서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 1층 117호 (목동)",서울특별시 양천구 목동 406-28 목동 슬로우스퀘어 117호,36.86,한식,2022-09-30
일반음식점,2020-06-10,킨로우라멘,"서울특별시 양천구 오목로48길 10, 1층 (신정동)",서울특별시 양천구 신정동 990-19 1층 ,28,일식,2022-09-30
일반음식점,2020-06-15,한라참치,"서울특별시 양천구 신월로17길 20, 1층 101호 (신월동)",서울특별시 양천구 신월동 533-16 1층 101호,30.41,한식,2022-09-30
일반음식점,2020-06-15,비에이치씨 오목교점,"서울특별시 양천구 목동서로 291, 제이월드빌 110호,111호,112호 (신정동, 제이월드빌)","서울특별시 양천구 신정동 318-17 제이월드빌 110호,111호,112호 ",78.99,호프/통닭,2022-09-30
일반음식점,2020-06-15,소풍화로,"서울특별시 양천구 중앙로34길 21, 1층 (신정동)",서울특별시 양천구 신정동 1031-14 1층 ,191,식육(숯불구이),2022-09-30
일반음식점,2020-06-15,소림마라 양천점,"서울특별시 양천구 중앙로 327, 한울스위트하우스 1층 103호 (신월동, 한울스위트하우스)",서울특별시 양천구 신월동 474-10 한울스위트하우스 103호,36.54,기타,2022-09-30
일반음식점,2020-06-15,앵숙이네김밥,"서울특별시 양천구 목동중앙서로 16, 페르 하임 지1층 B02호 (목동, 페르 하임)",서울특별시 양천구 목동 796-1 페르 하임 지1층 B02호,29.3,분식,2022-09-30
일반음식점,2020-06-19,장흥고깃집,"서울특별시 양천구 신정로11길 58, 1층 (신정동)",서울특별시 양천구 신정동 769-7 ,211.17,식육(숯불구이),2022-09-30
일반음식점,2020-06-19,프랭크버거 목동점,"서울특별시 양천구 목동서로 57, 현대파리지앙 1층 104호 (목동)",서울특별시 양천구 목동 907-10 현대파리지앙 ,36.27,기타,2022-09-30
일반음식점,2020-06-23,신야텐야 목동파리공원점,"서울특별시 양천구 목동서로 77, 현대월드타워 1층 102호 (목동)",서울특별시 양천구 목동 907 현대월드타워 102호,31.92,기타,2022-09-30
일반음식점,2020-06-23,홍달포차,"서울특별시 양천구 신정중앙로 101-2, 1층 (신정동)",서울특별시 양천구 신정동 888-39 1층 ,66.96,기타,2022-09-30
일반음식점,2020-06-24,리얼파스타 목동점,"서울특별시 양천구 목동중앙남로1길 4, 1층 (목동)",서울특별시 양천구 목동 769-7 1층 ,75.6,기타,2022-09-30
일반음식점,2020-06-24,도담돈가스,"서울특별시 양천구 남부순환로79길 31, 1층 (신월동)",서울특별시 양천구 신월동 575-12 1층 ,26.4,기타,2022-09-30
일반음식점,2020-06-24,투맨키친,"서울특별시 양천구 목동중앙로 43, 1층 108호 (목동, 목동글로리파크)",서울특별시 양천구 목동 773-3 목동글로리파크 108호,68.41,한식,2022-09-30
일반음식점,2020-06-26,이모네짱구포차,"서울특별시 양천구 곰달래로5길 86, 1층 (신월동)",서울특별시 양천구 신월동 97-35 ,67.78,기타,2022-09-30
일반음식점,2020-06-26,광수사,"서울특별시 양천구 목동동로8길 3, 1층 102호 (신정동)",서울특별시 양천구 신정동 294-23 1층 102호,33,일식,2022-09-30
일반음식점,2020-06-29,슬기로운국수생활,"서울특별시 양천구 남부순환로83길 17, 100동 1층 139호 (신월동, 목동 센트럴 아이파크 위브 1단지)",서울특별시 양천구 신월동 556-26 목동 센트럴 아이파크 위브 1단지 100동 139호,32.45,한식,2022-09-30
일반음식점,2020-06-29,요리팩토리,"서울특별시 양천구 월정로 89-1, 1층 (신월동)",서울특별시 양천구 신월동 237-13 1층 ,21.6,한식,2022-09-30
일반음식점,2020-07-01,마제하루,"서울특별시 양천구 목동중앙북로4길 10, 1층 101호 일부(우측)호 (목동)",서울특별시 양천구 목동 615-2 1층 101호 일부(우측) ,7.54,일식,2022-09-30
일반음식점,2020-07-03,핵밥 목동점,"서울특별시 양천구 목동서로 170, 홈플러스목동점 1층 (목동)",서울특별시 양천구 목동 919-7 홈플러스목동점 1층 ,29.7,일식,2022-09-30
일반음식점,2020-07-06,60계치킨 서울신월점,"서울특별시 양천구 신월로10길 8, 1층 101호 (신월동, 대림아파트)",서울특별시 양천구 신월동 558-9 대림아파트 101호,103.14,호프/통닭,2022-09-30
일반음식점,2020-07-06,와인ZIP(짚) 목동점,"서울특별시 양천구 목동서로 213, 세신비젼프라자 지하1층 비115호 (목동)",서울특별시 양천구 목동 923 세신비젼프라자 지하1층 비115호,27.44,기타,2022-09-30
일반음식점,2020-07-09,현주멸치국수,"서울특별시 양천구 목동중앙로 95, 1층 (목동)",서울특별시 양천구 목동 753-7 1층 ,36,한식,2022-09-30
일반음식점,2020-07-09,우직서울 목동본점,"서울특별시 양천구 목동중앙본로29길 6, 1층 (목동)",서울특별시 양천구 목동 497-12 1층 ,30,기타,2022-09-30
일반음식점,2020-07-09,생활맥주 오목교점,"서울특별시 양천구 오목로 339, 1층 (목동)",서울특별시 양천구 목동 406-34 1층 ,66,기타,2022-09-30
